,ratio,net_profit,profit_growth_(%),revenue,revenue_growth_(%),market_capital,eps_(vnd),p/e,outstanding_share,roe_(%),symbol
620,Q4 2017,1419645450459,1.1472750596792984,12661494286639.0,0.003657635480243773,30411397245000.0,2679.8900229524,10.3238834602,533533285.0,0.2786629473,FPT
621,Q1 2018,509013722111,0.23277757570367996,4756965340838.0,-0.5048413776568526,26566905346800.0,959.8109910023,8.7630467058,613554396.0,0.2747680266,FPT
622,Q2 2018,594282345873,0.16142069885803884,5479349328640.0,-0.4569055331125463,25155730236000.0,971.7439188043,8.0738975063,613554396.0,0.2714465973,FPT
623,Q3 2018,724917924600,0.24419386388137027,6047729557924.0,-0.4489022442533942,26505549907200.0,1185.3495478757,8.1434833081,613554396.0,0.2763819538,FPT
624,Q4 2018,786460440897,-0.4460162988986289,6975082049864.0,-0.4491106743044988,30553600081800.0,1284.5564454207,11.6044385987,616621596.0,0.2177044064,FPT
625,Q1 2019,626304276321,0.2304270967854627,5672126363409.0,0.1923833698586046,32421607713600.0,1021.8353672636,11.8322510721,678276312.0,0.222182815,FPT
626,Q2 2019,791704283229,0.33220225828177247,6834181383787.0,0.24726148560476532,39204370833600.0,1171.1796291286,13.3380377083,678276312.0,0.2309537556,FPT
627,Q3 2019,960108010842,0.32443684762212877,7138804848615.0,0.18041072773524164,38322611628000.0,1420.2972692471,12.0830594228,678276312.0,0.2413734968,FPT
628,Q4 2019,757233806198,-0.03716224387035344,8146869581144.0,0.1679962361593793,34560572771400.0,1117.5916637742,10.9693595133,681668102.0,0.2321555012,FPT
629,Q1 2020,747105139041,0.19287887259783912,6645014371789.0,0.17152086290885898,34922972650500.0,1102.6428938076,10.6802569925,783905110.0,0.2339489412,FPT
630,Q2 2020,878710517511,0.10989738987787376,6997263488982.0,0.02386271245037279,41390189808000.0,1125.6600717831,12.3415216618,783905110.0,0.2333015902,FPT
631,Q3 2020,928887800638,-0.032517393721796316,7578691043196.0,0.0616190250201814,52521642370000.0,1188.6982905316,15.8258042228,783905110.0,0.2252940177,FPT
632,Q4 2020,982843692181,0.297939532197811,8700729240329.0,0.06798435321303202,65496534874000.0,1256.3520913553,18.3919782379,789114878.0,0.2338646836,FPT
633,Q1 2021,906142681183,0.21287170149323825,7605674678535.0,0.14456858224783145,84576136243600.0,1155.8126849782,22.7890606959,907469273.0,0.2369471839,FPT
634,Q2 2021,1000031075983,0.13806658285557766,8625504443301.0,0.23269681881822135,87298544062600.0,1106.8356660344,22.7652969916,907469273.0,0.2377604472,FPT
635,Q3 2021,1124838737907,0.21095221310303836,8687049614341.0,0.1462467020792545,78503217638500.0,1244.9928861456,19.4992724934,907551649.0,0.2427055826,FPT
636,Q4 2021,1301522104628,0.3242411941819863,10714772437502.0,0.23147981525935213,100828988203900.0,1436.2818194811,23.2110939017,907551649.0,0.2535460236,FPT
637,Q1 2022,1238879424986,0.36720127052022417,9731832420600.0,0.2795488673826027,93356961277200.0,1135.328692959,19.9129835221,1097026572.0,0.2632142236,FPT
638,Q2 2022,1250820478762,0.25078160949396666,10096707659064.0,0.17056431023064514,77998589269200.0,1146.1806181819,15.7831717602,1097026572.0,0.266925163,FPT
639,Q3 2022,1453716280969,0.29237750441805205,11148779552748.0,0.2833792884459941,92040529390800.0,1330.0077139822,17.4842526136,1097026572.0,0.2739541695,FPT
640,Q4 2022,1351601105816,0.038477257520196734,13053462794764.0,0.21826785131493032,86994207159600.0,1234.6405776192,16.3484949283,1097026572.0,0.2658446451,FPT
641,Q1 2023,1493562580890,0.20557541821059627,11683021258544.0,0.20049552372210933,99946550462500.0,1362.2479080594,17.9172496221,1269968875.0,0.2672111184,FPT
642,Q2 2023,1509219531243,0.20658364399082316,12484515133084.0,0.2364936724573204,122424999550000.0,1194.2349649864,20.017332586,1269968875.0,0.2650072729,FPT
643,Q3 2023,1739340360244,0.19647855844650255,13761831884948.0,0.2343801238365973,115567167625000.0,1374.3578701423,18.8991983568,1269968875.0,0.2666664749,FPT
644,Q4 2016,3066694072863,1.93609417117015,15662687181741.0,-0.09277524354123794,102555456552000.0,1609.2977188953,14.6133165526,1913348070.0,0.1743994946,GAS
645,Q1 2017,2176074932278,0.6553048153568524,16316923810255.0,0.16209262804854027,114035544972000.0,1139.0361399861,14.4844162323,1913348070.0,0.1969150849,GAS
646,Q2 2017,1830638573431,0.09867855531829424,16221983873998.0,0.029032361291085326,135273708549000.0,956.7723730638,16.8305270474,1913348070.0,0.2008177049,GAS
647,Q3 2017,1901526005122,0.9725491540268804,15160957658487.0,0.0996431640904133,202623560613000.0,993.8212680362,22.5766083641,1913348070.0,0.2253857121,GAS
648,Q4 2017,3668687544455,0.19630046469877963,17151959722839.0,0.0950841017136664,256469300000000.0,1917.4177463983,26.475233192,1913950000.0,0.2371106039,GAS
649,Q1 2018,2608039500284,0.19850629295830483,18247707167605.0,0.11833010804012731,161920170000000.0,1362.9929722804,16.1735480827,1913950000.0,0.2429498581,GAS
650,Q2 2018,3070691799756,0.6773883410535159,20111630644000.0,0.23977626905650315,214362400000000.0,1604.7792548463,19.0529266502,1913950000.0,0.2673824699,GAS
651,Q3 2018,3201029856853,0.6834005152864713,18514356280473.0,0.22118646443872828,170341550000000.0,1672.7624253981,13.5734527943,1913950000.0,0.2933750855,GAS
652,Q4 2018,3222582937288,-0.12159787437915236,19117672263638.0,0.11460571110026105,202113120000000.0,1683.8900605812,17.6454685643,1913950000.0,0.2760485038,GAS
653,Q1 2019,3029441481891,0.16157806718844245,18737677262608.0,0.02685104986081976,205175440000000.0,1582.8410008875,16.3829128089,1913950000.0,0.2854543467,GAS
654,Q2 2019,3020027424787,-0.01649933574350439,20452516218320.0,0.016949673567205156,193308950000000.0,1577.9029884725,15.4980905791,1913950000.0,0.282038416,GAS
655,Q3 2019,2883910782693,-0.09906782764961974,19145033299439.0,0.03406421532630718,178762930000000.0,1506.7848076977,14.7057814745,1913950000.0,0.2702114814,GAS
656,Q4 2019,3007448945637,-0.06675824822434155,17317638155803.0,-0.09415550612083054,131679760000000.0,1571.3309886032,11.0634360575,1913950000.0,0.2612809453,GAS
657,Q1 2020,2333041038427,-0.22987750304036295,17093939256044.0,-0.08772368012998942,135699055000000.0,1218.9665552533,12.0681152201,1913950000.0,0.2373001828,GAS
658,Q2 2020,1773055374812,-0.41290090273367236,15593928070277.0,-0.2375545432249065,138952770000000.0,926.3854201061,13.8988126612,1913950000.0,0.2026456691,GAS
659,Q3 2020,2023381028254,-0.2983898668444369,15937439704720.0,-0.16754181330219942,165748070000000.0,1057.1754895656,18.1404624463,1913950000.0,0.1840896335,GAS
660,Q4 2020,1682291629457,-0.4406250414001033,15524700200042.0,-0.10353247594333186,156752505000000.0,878.9632066966,19.9558732802,1913950000.0,0.1575320376,GAS
661,Q1 2021,2029677573680,-0.13002920212305222,17570501884541.0,0.027879040714883733,171107130000000.0,1060.465306659,22.7887435728,1913950000.0,0.1516933628,GAS
662,Q2 2021,2261954210790,0.2757380524733125,22701649357883.0,0.45580056901466415,214362400000000.0,1181.8251316858,26.8043315782,1913950000.0,0.1663044961,GAS
663,Q3 2021,2417435626380,0.1947505648335719,18542925212171.0,0.16348206209554253,207854970000000.0,1263.0610132867,24.7701199533,1913950000.0,0.1723302365,GAS
664,Q4 2021,1963897651610,0.16739429550861826,20177079667677.0,0.29967596202742863,202878700000000.0,1026.0966334596,23.3920808557,1913950000.0,0.1756526491,GAS
665,Q1 2022,3428678815555,0.6892726509947472,26689145099068.0,0.5189745446343698,203452885000000.0,1791.4150398678,20.1999171614,1913950000.0,0.199868524,GAS
666,Q2 2022,5086494419831,1.248716793455564,27653355464071.0,0.2181209844327259,212639845000000.0,2657.5900205497,16.4881741253,1913950000.0,0.2408462154,GAS
667,Q3 2022,3029234899053,0.2530777928466048,24329090223763.0,0.3120416517559021,204027070000000.0,1582.7137067598,15.1038237682,1913950000.0,0.2437566408,GAS
668,Q4 2022,3250037615669,0.6548915433574782,22051958440531.0,0.09292121574250868,176466190000000.0,1698.0786413799,11.9247470763,1913950000.0,0.2568106269,GAS
669,Q1 2023,3350255746422,-0.022872678763964555,21214481409153.0,-0.20512697838741106,190438025000000.0,1750.440579128,12.9408624279,1913950000.0,0.2462157897,GAS
670,Q2 2023,3155589859554,-0.3796140132875944,24042648640474.0,-0.13057029655183294,197519626842000.0,1648.7316071757,13.760551183,2296739847.0,0.20810027,GAS
671,Q3 2023,2377167759593,-0.2152580308855709,22153384035171.0,-0.08942817707449324,180753425958900.0,1035.0182946049,14.8976070601,2296739847.0,0.1936733233,GAS
672,Q4 2016,97421112341,0.030663700964128474,1046178783286.0,0.12745883121341373,6253214992850.0,543.3804470737,16.0445740118,179432281.0,0.074579905,GMD
673,Q1 2017,95833110778,0.3953448908027021,859895587821.0,0.013622548928037773,11675216758500.0,534.0906900582,18.9171858542,288276957.0,0.0794974405,GMD
674,Q2 2017,96710055949,-0.1896675774950631,1007642873266.0,0.05999185543006505,11718458302050.0,530.0466497301,19.2091207216,288276957.0,0.0715259967,GMD
675,Q3 2017,119200617575,0.23979628928506946,1001725794047.0,0.10417496453274304,12684186108000.0,653.3124954938,22.611789853,288276957.0,0.0723544124,GMD
676,Q4 2017,192278487640,0.973683968696372,1053970402181.0,0.007447693472168189,7639339360500.0,914.429158647,15.0414946453,288276957.0,0.0849288952,GMD
677,Q1 2018,1267479960284,12.225908561187707,689172395825.0,-0.1985394441069496,7538442425550.0,5323.5895762756,4.140172577,288276957.0,0.2770446066,GMD
678,Q2 2018,261382994318,1.7027488688026424,609902155248.0,-0.3947238933262454,8002127591150.0,985.2406245105,4.2451019771,296924957.0,0.3055602774,GMD
679,Q3 2018,146272387760,0.22711098931988902,699380387985.0,-0.3018245191036922,7720048882000.0,505.9267217642,4.0260547175,296924957.0,0.3157583653,GMD
680,Q4 2018,154620746240,-0.19584999789735189,687337175698.0,-0.3478591293686419,7690356386300.0,534.7131553944,4.1620831051,296924957.0,0.3151744444,GMD
681,Q1 2019,119598787974,-0.9056404900104283,628991709296.0,-0.08732312392889506,7838818864800.0,410.4622904844,11.3648388577,296924957.0,0.1160535656,GMD
682,Q2 2019,168894142876,-0.3538441805800019,668939707697.0,0.09679839944981666,7987281343300.0,575.3743785598,13.4970470611,296924957.0,0.0995561116,GMD
683,Q3 2019,162017252295,0.10764071590076024,697717027917.0,-0.002378333874634865,6398732823350.0,547.8667160168,10.5741295191,296924957.0,0.099909782,GMD
684,Q4 2019,64347758413,-0.5838348994052818,644965786358.0,-0.061645711650866686,5522804200200.0,216.7138763381,10.6818153368,296924957.0,0.0850161419,GMD
685,Q1 2020,113759289562,-0.04882573235833685,601014630997.0,-0.04447924811332313,5463419208800.0,383.1247151178,10.733244114,296924957.0,0.0840481215,GMD
686,Q2 2020,103532700336,-0.38699650222913634,608001621258.0,-0.09109653043141258,6962890241650.0,348.6830523848,15.694309415,296924957.0,0.0735234047,GMD
687,Q3 2020,96802247809,-0.4025188895763825,691782191564.0,-0.00850607927789603,8981063118600.0,326.0158687469,23.410250693,301377957.0,0.0638786812,GMD
688,Q4 2020,51566985728,-0.19862032493765835,703021926020.0,0.09001429361056817,10307126129400.0,173.6700958013,27.787105348,301377957.0,0.061608597,GMD
689,Q1 2021,147104209258,0.29311821324118476,687470184333.0,0.14384933224101754,13893523817700.0,495.4049092428,34.4358897993,301377957.0,0.067092754,GMD
690,Q2 2021,141559105562,0.36728883823749353,751660517442.0,0.2362804491980781,15762067151100.0,474.8200775058,35.8026309569,301377957.0,0.0730571171,GMD
691,Q3 2021,126453546035,0.306307951489978,728707644375.0,0.053377281550885156,13863386022000.0,422.6724845514,29.6013084681,301377957.0,0.0777229757,GMD
692,Q4 2021,189643986412,2.677624040550164,1038089871089.0,0.4766109457864445,15792204946800.0,629.2563275024,25.7965818227,301377957.0,0.0990548237,GMD
693,Q1 2022,273731748619,0.8608016045204606,879858269357.0,0.2798493511550025,15068897850000.0,908.2673177023,20.6031407191,301377957.0,0.117147588,GMD
694,Q2 2022,288663038762,1.0391696995822812,977929714338.0,0.3010257844405929,13983937204800.0,957.8107225738,15.9181097992,301377957.0,0.1369080429,GMD
695,Q3 2022,243881191755,0.9286227978731274,991937049942.0,0.36122772637134515,15551102581200.0,809.2204027881,15.6148115503,301377957.0,0.1482074077,GMD
696,Q4 2022,188761879128,-0.004651385475960357,1065887510136.0,0.026777680643236705,15852480538200.0,626.32941376,15.9495243869,301377957.0,0.1447593323,GMD
697,Q1 2023,202174319854,-0.26141442900216477,901971039120.0,0.02513219518770904,17389508118900.0,670.8331354639,18.8304024248,301377957.0,0.1318313914,GMD
698,Q2 2023,1650399955387,4.717392716660685,912173981925.0,-0.06723973251749764,20036355483500.0,5462.2777000974,7.9994896941,305898557.0,0.3047417105,GMD
699,Q3 2023,254141888642,0.04207252233418544,997918407261.0,0.006029976720145435,21412898990000.0,841.0887662849,9.2029051983,305898557.0,0.2945195155,GMD
700,Q4 2016,-124018727000,0.7810054708156653,1547291844000.0,0.47481354659860286,7109093547000.0,-156.9921000858,-6.3743385219,789899283.0,-0.0723395212,HAG
701,Q1 2017,5842119000,-0.9157626062685994,824014210000.0,-0.5822048018960906,8763923224350.0,7.3953873979,-7.1069068593,927399283.0,-0.0783905484,HAG
702,Q2 2017,561370027000,1.6026858137969733,1652525963000.0,-0.01999926501989191,7187344443250.0,702.4724212912,11.9176168709,927399283.0,0.0294278586,HAG
703,Q3 2017,120199454000,4.542836700924952,1258977032000.0,0.0038831426649503487,7604674120600.0,150.4120231365,10.4075411117,927399283.0,0.0399328301,HAG
704,Q4 2017,-58537686000,0.5279931715473906,1160158205000.0,-0.2502007882360427,4915216199900.0,-70.1660616341,16.2757150628,927399283.0,0.0441234847,HAG
705,Q1 2018,2608030000,-0.5535815001371933,1026781683000.0,0.246072786778762,7029686565140.0,2.9997617076,9.5831980897,927399283.0,0.0440449047,HAG
706,Q2 2018,-37154708000,-1.066185770905079,1887983723000.0,0.14248354656561604,4590626450850.0,-41.1100092253,431.9429302062,927399283.0,0.0019377371,HAG
707,Q3 2018,403177008000,2.3542332729731035,1520609191000.0,0.20781328995682583,4636996415000.0,434.7072147389,14.9546912019,927399283.0,0.0226026887,HAG
708,Q4 2018,-253287189000,-3.326908122060035,1042773432000.0,-0.10117997053686312,5072874078010.0,-273.0953558226,43.174105741,927399283.0,0.008607301,HAG
709,Q1 2019,36169614000,12.868557493587113,410223705000.0,-0.6004762143775016,4590626450850.0,38.9982361299,30.8315692309,927399283.0,0.0111726824,HAG
710,Q2 2019,-552697838000,-13.875580182193868,512374782000.0,-0.7286127121976252,3848707024450.0,-595.9212281004,-10.4980600165,927399283.0,-0.0282781704,HAG
711,Q3 2019,713629794000,0.7700160967512314,566363249000.0,-0.6275418744328766,3143883569370.0,769.4387674618,-55.9594500566,927399283.0,-0.0043853044,HAG
712,Q4 2019,56054794000,1.2213092348701458,609694039000.0,-0.41531494734131275,3245897490500.0,60.4385242437,14.9924813981,927399283.0,0.0198947027,HAG
713,Q1 2020,-69195997000,-2.913097469052338,835995736000.0,1.0379020661421798,3524117275400.0,-74.6074268376,23.8470819524,927399283.0,0.0118327858,HAG
714,Q2 2020,176580264000,1.319487886254406,647700525000.0,0.2641147608236504,4210392744820.0,190.3896135399,4.8008824568,927399283.0,0.0703810641,HAG
715,Q3 2020,-187403487000,-1.2626060298710007,700836738000.0,0.23743328903743893,4479338536890.0,-202.059259952,-186.9300013282,927399283.0,-0.0019545475,HAG
716,Q4 2020,-1173541443000,-21.935612447349282,920374583000.0,0.5095679539684658,5045052099520.0,-1265.3175204555,-4.0181420379,927399283.0,-0.117868611,HAG
717,Q1 2021,-58413795000,0.15582118139001594,284377961000.0,-0.6598332398671468,4674092386320.0,-62.9820094473,-3.7612805496,927399283.0,-0.1425727967,HAG
718,Q2 2021,76630266000,-0.5660315356647105,547666958000.0,-0.15444416538028896,5109970049330.0,92.970190807,-3.8059433043,927399283.0,-0.1927162991,HAG
719,Q3 2021,23707239000,1.1265037240208875,554141153000.0,-0.20931491893337362,11314271252600.0,25.5612488568,-9.9990558856,927399283.0,-0.2170199457,HAG
720,Q4 2021,142232202000,1.1211991300762267,743749672000.0,-0.19190546356059032,9032869016420.0,153.3553827494,44.4935755323,927399283.0,0.0385223174,HAG
721,Q1 2022,250026557000,5.280265594796572,802643415000.0,1.8224529502129738,10340502005450.0,269.5797281283,20.9933943166,927399283.0,0.1031467407,HAG
722,Q2 2022,279721978000,2.6502806606465388,1233561181000.0,1.2523929241683411,8068373762100.0,301.5974610279,11.598549087,927399283.0,0.1506767417,HAG
723,Q3 2022,360742092000,14.216537531004771,1441415871000.0,1.601170952917839,8726827253030.0,388.9537025693,8.4509348842,927399283.0,0.2257215856,HAG
724,Q4 2022,289730786000,1.0370266502658803,1609828297000.0,1.1644759757285645,7066782536460.0,312.3890016223,6.261204503,927399283.0,0.2509725676,HAG
725,Q1 2023,291084464000,0.16421418385567738,1696977772000.0,1.114236210359989,8161113690400.0,313.848543167,6.6829248641,927399283.0,0.2526873772,HAG
726,Q2 2023,91205328000,-0.6739429320065797,1458305400000.0,0.18219138414992,7623222106260.0,122.2356409908,7.480165823,927399283.0,0.210185064,HAG
727,Q3 2023,319954491000,-0.1130658215509822,1889347514000.0,0.3107580900224457,8457881460960.0,345.0018744515,8.526304466,927399283.0,0.1934819052,HAG
728,Q4 2016,75764915830,0.09264506263140733,226814646815.0,0.3261557753240281,4051730250000.0,595.6761170854,13.0586834564,129655368.0,0.1293965035,HCM
729,Q1 2017,94893154114,0.4671122292881283,217711991734.0,0.3085558804538506,5678905118400.0,743.9712189601,16.6883967212,129655368.0,0.1397172383,HCM
730,Q2 2017,136790067365,0.662394706447604,309670422170.0,0.7026596783550707,5416250382400.0,1072.5100682199,13.7553975998,129575368.0,0.1594712405,HCM
731,Q3 2017,136184452118,0.6648285745867338,340184053855.0,0.5561154416585824,8162933184000.0,1063.1710204085,18.2904349734,129570368.0,0.1775158969,HCM
732,Q4 2017,186191490146,1.4574895663287375,670011166262.0,1.9540030843267835,9640035379200.0,1445.615850232,17.4239565501,129570368.0,0.2131877711,HCM
733,Q1 2018,324630554007,2.421011315705712,838415182119.0,2.8510289462758385,6931147988000.0,2508.35297928,8.846959457,129554168.0,0.2871888153,HCM
734,Q2 2018,147240731690,0.07639929218774531,690750404143.0,1.230598580589651,7902804248000.0,1135.8843047275,9.9528881111,129554168.0,0.2793272575,HCM
735,Q3 2018,131492991347,-0.034449312664084304,418501548448.0,0.23022094570717896,5868803810400.0,1014.676519954,7.4350853942,129554168.0,0.2670327794,HCM
736,Q4 2018,72115877328,-0.6126789829575394,402149244675.0,-0.39978724993704917,7345721309400.0,556.4937899539,4.6679228087,302293058.0,0.2233643173,HCM
