,quarter,cash_cycle,net_profit,profit_growth_(%),revenue,revenue_growth_(%),market_capital,eps_(vnd),p/e,p/b,p/s,p/cash_flow,outstanding_share,ev/ebitda,bvps_(vnd),cash_ratio,dept/equity,roe_(%),roa_(%),days_sales_outstanding,days_inventory_outstanding,quick_ratio,days_payable_outstanding,gross_profit_margin_(%),ebit_margin_(%),net_profit_margin_(%),current_ratio,asset_turnover,(st_+_lt_borrowings)/equity,financial_leverage,roic_(%),interest_coverage,fixed_asset_turnover,symbol,net_interest_income,net_interest_income_growth_(%)
1663,Q3 2019,,771869000000,3.730169138374801,,,18667812990150.0,427.9475172096,6.7095691479,0.7117009331,,,1803653429.0,,14542.6253060948,,,0.1092815883,0.0064687184,,,,,,,,,,,,,,,STB,2924826000000.0,0.4128195033825153
1664,Q4 2019,,531568000000,-0.3811572218386884,,,17224890246950.0,294.7173753941,7.3339337474,0.644122434,,,1803653429.0,,14826.3738310449,,,0.0944653259,0.0055540397,,,,,,,,,,,,,,,STB,1775524000000.0,-0.15853458563305495
1665,Q1 2020,,785741000000,-0.06929411235167168,,,20651831762050.0,435.6385735401,8.6179896697,0.7497067876,,,1803653429.0,,15272.6375018025,,,0.0904142622,0.0053192584,,,,,,,,,,,,,,,STB,2839877000000.0,0.15542761217287573
1666,Q2 2020,,343370000000,0.11779546527336947,,,25611878691800.0,190.374712528,10.5288275769,0.9331155917,,,1803653429.0,,15217.8359537829,,,0.0901229569,0.0052745151,,,,,,,,,,,,,,,STB,2637199000000.0,0.30394317867172976
1667,Q3 2020,,716260000000,-0.07204460860586447,,,35982885908550.0,397.1162058284,15.1383294184,1.2757806655,,,1803653429.0,,15637.4842009629,,,0.0864809324,0.0050579409,,,,,,,,,,,,,,,STB,3035858000000.0,0.03796191636699072
1668,Q4 2020,,836610000000,0.5738532041055895,,,43648412981800.0,463.8418855696,17.010642484,1.5073921879,,,1803653429.0,,16054.2161450907,,,0.0956525817,0.0055908858,,,,,,,,,,,,,,,STB,3013620000000.0,0.697313018579304
1669,Q1 2021,,801062000000,0.019498791586540602,,,53929237527100.0,444.1329992926,19.9937704598,1.8137308573,,,1803653429.0,,16485.356622245,,,0.0943587548,0.0055126437,,,,,,,,,,,,,,,STB,3008364000000.0,0.059328977980384355
1670,Q2 2021,,1112839000000,2.24093252176952,,,50335259617200.0,616.9915971545,14.0534583916,1.6566484287,,,1885215716.0,,16116.8776295094,,,0.1182406273,0.0070042477,,,,,,,,,,,,,,,STB,3148209000000.0,0.19376998095327658
1671,Q3 2021,,639728000000,-0.10684946807025382,,,67019418703800.0,350.9811820059,19.0675072648,2.0075825302,,,1885215716.0,,17707.8647905776,,,0.1107405104,0.0068183436,,,,,,,,,,,,,,,STB,3313028000000.0,0.09129873663392689
1672,Q4 2021,,857867000000,0.025408493802369085,,,52220475333200.0,455.0497855497,14.9337694147,1.5241809407,,,1885215716.0,,18173.6953014028,,,0.1068077263,0.0067639672,,,,,,,,,,,,,,,STB,2494886000000.0,-0.1721298637518997
1673,Q1 2022,,1274076000000,0.5904836329772227,,,43265700682200.0,685.1292042263,10.9867514796,1.2194015749,,,1885215716.0,,18820.7072001727,,,0.1163816477,0.0074970132,,,,,,,,,,,,,,,STB,2739459000000.0,-0.08938579241075881
1674,Q2 2022,,803889000000,-0.27762326805584636,,,30446233813400.0,427.5479212297,8.4925818918,0.8504980027,,,1885215716.0,,18988.8746927887,,,0.1029503245,0.0067480825,,,,,,,,,,,,,,,STB,2602299000000.0,-0.1734033540975202
1675,Q3 2022,,1211607000000,0.8939408623665058,,,48732826258600.0,642.6887915266,11.7501006874,1.3192338681,,,1885215716.0,,19594.7061582845,,,0.116435026,0.007577479,,,,,,,,,,,,,,,STB,5761978000000.0,0.7391878366255884
1676,Q4 2022,,1751123000000,1.041252315335594,,,47413175257400.0,928.8714283464,9.4060788949,1.2274621422,,,1885215716.0,,20489.4302928673,,,0.1373051807,0.0089209991,,,,,,,,,,,,,,,STB,6043398000000.0,1.4223142861036535
1677,Q1 2023,,1899957000000,0.4912430655628079,,,52974561619600.0,1007.819423528,9.3486015488,1.3061500072,,,1885215716.0,,21513.6085784678,,,0.1491958415,0.0098365112,,,,,,,,,,,,,,,STB,5836702000000.0,1.1306038893080714
1678,Q2 2023,,1925126000000,1.3947659440544653,,,59572816625600.0,1021.1701504502,8.7764374357,1.4254252308,,,1885215716.0,,22168.8232520548,,,0.1719325424,0.0114318235,,,,,,,,,,,,,,,STB,5751436000000.0,1.210136498534565
1679,Q3 2023,,1634592000000,0.34911072649794855,,,53917169477600.0,867.0583424486,7.4772818515,1.233520602,,,1885215716.0,,23185.6686898106,,,0.1751386184,0.0117146166,,,,,,,,,,,,,,,STB,4851108000000.0,-0.15808286668224003
1680,Q4 2016,,904016000000,1.4057950958841405,,,0.0,1018.2563142319,0.0,0.0,,,887807900.0,,22061.614905657,,,0.1748676778,0.0146893807,,,,,,,,,,,,,,,TCB,1914656000000.0,-0.07125910899556209
1681,Q1 2017,,1059303000000,1.2266333432827035,,,0.0,1193.1669001819,0.0,0.0,,,887807900.0,,23262.3588954322,,,0.196856782,0.0167283591,,,,,,,,,,,,,,,TCB,2184177000000.0,0.08035262938696935
1682,Q2 2017,,1124966000000,0.42013189321295297,,,0.0,1267.1277198592,0.0,0.0,,,785454526.0,,24499.8022657829,,,0.2035511318,0.0178142348,,,,,,,,,,,,,,,TCB,2221916000000.0,0.01088356019170207
1683,Q3 2017,,1706200000000,0.6689196723588481,,,0.0,2384.7776047774,0.0,0.0,,,785454526.0,,21888.9548065522,,,0.2354025765,0.0205390814,,,,,,,,,,,,,,,TCB,2055360000000.0,0.02134358440236771
1684,Q4 2017,,2555127000000,1.826417895258491,,,0.0,2830.8507869115,0.0,0.0,,,1101119563.0,,23105.9936902563,,,0.2904482805,0.0266413393,,,,,,,,,,,,,,,TCB,2468959000000.0,0.28950526883158123
1685,Q1 2018,,2049029000000,0.9343181318281927,,,92310033024000.0,2385.5226818096,11.4780955405,0.8180076271,,,3496592160.0,,32273.5377111903,,,0.2812924353,0.0294938603,,,,,,,,,,,,,,,TCB,2546672000000.0,0.16596411371422737
1686,Q2 2018,,2100748000000,0.86738799217043,,,97205262048000.0,2341.5343968212,10.8486033885,2.0494710047,,,3496592160.0,,13564.4758752762,,,0.2560279145,0.0312549251,,,,,,,,,,,,,,,TCB,2503946000000.0,0.1269309910905723
1687,Q3 2018,,2059564000000,0.20710584925565584,,,93184181064000.0,627.470488155,10.206529667,1.8832315269,,,3496592160.0,,14151.2074430779,,,0.2171344399,0.0303598251,,,,,,,,,,,,,,,TCB,3116905000000.0,0.5164764323524832
1688,Q4 2018,,2253527000000,-0.11803718562717236,,,85142019096000.0,671.3613217587,10.0607684914,1.6464212149,,,3496592160.0,,14789.653935505,,,0.1817629919,0.0280598469,,,,,,,,,,,,,,,TCB,2959012000000.0,0.1984856775669422
1689,Q1 2019,,2082825000000,0.01649366602424856,,,72729116928000.0,568.7229346982,8.5457101092,1.3519337912,,,3496592160.0,,15385.3688215099,,,0.167901513,0.0269872087,,,,,,,,,,,,,,,TCB,3430416000000.0,0.3470191685462439
1690,Q2 2019,,2408839000000,0.1466577619019511,,,83478338093700.0,690.0403837713,9.4717886055,1.4846296787,,,3500139962.0,,16064.612167072,,,0.1667696244,0.0266887885,,,,,,,,,,,,,,,TCB,3198514000000.0,0.2773893686205693
1691,Q3 2019,,2554229000000,0.24017947487914915,,,81728268112700.0,730.4909745636,8.7821250597,1.3913662797,,,3500139962.0,,16782.065471015,,,0.168741164,0.0270457503,,,,,,,,,,,,,,,TCB,3724705000000.0,0.19500113092955992
1692,Q4 2019,,3029246000000,0.34422440911513374,,,59852393350200.0,866.1446408649,5.9406023083,0.968766836,,,3500139962.0,,17651.3061393972,,,0.1748325569,0.0280251998,,,,,,,,,,,,,,,TCB,3904209000000.0,0.3194299313419479
1693,Q1 2020,,2455892000000,0.1791158642708821,,,68252729259000.0,702.206982973,6.5290253263,1.062294609,,,3500139962.0,,18356.4896539986,,,0.173440569,0.0277931878,,,,,,,,,,,,,,,TCB,4212412000000.0,0.22795952444251658
1694,Q2 2020,,2816879000000,0.16939280707427934,,,81728268112700.0,805.2166074065,7.5261695389,1.2188483813,,,3500139962.0,,19157.4279108785,,,0.1724417075,0.0282180721,,,,,,,,,,,,,,,TCB,3935378000000.0,0.23037698131069617
1695,Q3 2020,,3099018000000,0.21328901989602342,,,117414358705000.0,885.6401781499,10.2860934157,1.6737236525,,,3504906230.0,,20015.2515920519,,,0.1732442223,0.0289949563,,,,,,,,,,,,,,,TCB,5147680000000.0,0.38203696668595233
1696,Q4 2020,,3953099000000,0.3049778723814441,,,138268550773500.0,1129.3592285209,11.2185517693,1.8651941237,,,3504906230.0,,21150.6134930178,,,0.1788896021,0.0302686411,,,,,,,,,,,,,,,TCB,5455739000000.0,0.3973993195548701
1697,Q1 2021,,4396729000000,0.7902778298068482,,,173492858385000.0,1256.0820192775,12.1498485605,2.2092695622,,,3504906230.0,,22405.5954272991,,,0.196859796,0.0335713803,,,,,,,,,,,,,,,TCB,6123721000000.0,0.4537326833177761
1698,Q2 2021,,4711126000000,0.672463034443439,,,186780667253600.0,1345.415852471,11.5332676506,2.2438211767,,,3510914798.0,,23709.5542869394,,,0.2112028683,0.0357481531,,,,,,,,,,,,,,,TCB,6587800000000.0,0.6739942135164653
1699,Q3 2021,,4337600000000,0.3996691855290934,,,176599014339400.0,1238.1413471427,10.1308473989,2.0152526991,,,3510914798.0,,24959.6489923137,,,0.2151064414,0.0357194799,,,,,,,,,,,,,,,TCB,6742489000000.0,0.3098112159263979
1700,Q4 2021,,4592230000000,0.16167847048606676,,,145702964117000.0,1307.9867389548,8.0614727426,1.5803854587,,,3510914798.0,,26259.4165066378,,,0.2112054875,0.0347283747,,,,,,,,,,,,,,,TCB,7244603000000.0,0.32788665293556013
1701,Q1 2022,,5504614000000,0.25197936920833647,,,129377210306300.0,1569.0733328232,6.752316963,1.3242034097,,,3510914798.0,,27828.050984221,,,0.2122649036,0.0343415089,,,,,,,,,,,,,,,TCB,8111063000000.0,0.32453176753153845
1702,Q2 2022,,5803525000000,0.2318764134094482,,,86524067444400.0,1653.3625067713,4.2672963581,0.8358815471,,,3517238514.0,,29430.0072593826,,,0.2124406224,0.0344555893,,,,,,,,,,,,,,,TCB,7793840000000.0,0.18307173866844775
1703,Q3 2022,,5297966000000,0.22140492438214682,,,100944745351800.0,1508.7571807167,4.7541180598,0.9272319223,,,3517238514.0,,30952.3424603328,,,0.2107755791,0.0342022573,,,,,,,,,,,,,,,TCB,7565461000000.0,0.12205759623782851
1704,Q4 2022,,3544272000000,-0.22820242017494768,,,101999916906000.0,1008.8750942352,5.0559697268,0.9083125898,,,3517238514.0,,31927.3346271563,,,0.1908283127,0.0308889651,,,,,,,,,,,,,,,TCB,6819411000000.0,-0.05869086270151725
1705,Q1 2023,,4496895000000,-0.18306805890476607,,,114134389779300.0,1279.4629404332,5.9579588156,0.9772161044,,,3517238514.0,,33206.5751398741,,,0.1734444563,0.0281753894,,,,,,,,,,,,,,,TCB,6526880000000.0,-0.19531139136756798
1706,Q2 2023,,4455055000000,-0.23235361267505525,,,114310251705000.0,1266.9823331153,6.4222572428,0.9427913607,,,3517238514.0,,34472.1020531848,,,0.1549999931,0.0251830618,,,,,,,,,,,,,,,TCB,6294877000000.0,-0.19232663231475114
1707,Q3 2023,,4612943000000,-0.12929924427601083,,,116595107844100.0,1311.4367133465,6.8058498751,0.9260313414,,,3522510811.0,,35743.9306010976,,,0.1437159949,0.0233071141,,,,,,,,,,,,,,,TCB,7272160000000.0,-0.03876842402597806
1708,Q4 2016,27.9497846609,48347179980,0.6060252510318658,178247965480.0,0.345854939178994,1865940300000.0,1627.7307378822,9.8046197391,1.5656041478,3.0307898631,13.7081026552,34554450.0,16.328249921,34491.4773491951,0.7991784254,0.8623460729,0.170731403,0.0936369765,37.6813744618,3.6351453774,1.3624229164,13.3667351783,0.166765245,0.0969423727,0.2712355221,1.4882302631,0.0906221136,0.7405296303,1.8233331459,0.0652786981,3.8040062174,0.3131360016,TMS,,
1709,Q1 2017,21.6516616913,50601211424,0.2691068728776729,177785122360.0,0.3369487362664667,2176930350000.0,1623.1894859916,10.8201431076,1.8869487903,3.2956018156,14.243674301,34554450.0,15.7351352523,33387.2335720437,0.5961130502,0.738848412,0.1728903505,0.0936464158,43.3821887465,4.1251118736,1.2493829824,25.8556389288,0.320265818,0.262844667,0.2846200557,1.5236693448,0.0882012778,0.6241093885,1.8462036057,0.0703309099,3.3823441281,0.2331053504,TMS,,
1710,Q2 2017,9.0508629799,69465119858,0.6321475586736502,592775866466.0,3.1259166123861393,1972960483300.0,2204.9723136112,8.823973931,1.6228843356,1.7790156612,3.4473207443,34552723.0,12.1250669251,35184.269604843,0.5067386355,0.8483148862,0.1878019804,0.0994440602,27.4479348128,0.904530845,1.301070845,19.3016026779,0.1229657693,0.0905396531,0.1173133487,1.4033327225,0.2616262391,0.5815447556,1.8885188321,0.0783583662,3.5699360385,0.7712969825,TMS,,
1711,Q3 2017,14.6054217429,39163977315,-0.06577589341862145,629059270912.0,2.910799378303,1620522708700.0,1204.8898085926,7.7235119199,1.2809563992,1.0282537062,17.9259139458,34552723.0,10.1686661744,36613.2680455771,0.4305161382,0.8654691483,0.176198187,0.0906534532,40.2751250719,0.8240470487,1.3105641404,26.4937503777,0.0954041969,0.0639453727,0.0623800272,1.5701036584,0.2448718618,0.5772961578,1.9436456163,0.0776460409,2.4971484577,0.8188392806,TMS,,
1712,Q4 2017,7.934162266,30974024674,-0.35934164750016095,643437850444.0,2.6097907132420866,1373484453000.0,906.0984934509,5.6542189658,0.8583538026,0.6442812025,3.1410394595,43191335.0,8.1445394431,37047.6601876003,0.3826554262,0.915018949,0.1546957645,0.0769550509,40.98282982,0.4228806687,0.986941357,33.4715482227,0.0931439918,0.0597898641,0.0483263463,1.1115177109,0.2391565437,0.5469057335,2.0102093701,0.0845356195,2.6449767893,0.8340264507,TMS,,
1713,Q1 2018,6.8356104551,59058814469,0.16714230365221225,489367954677.0,1.7525810269212,1187735422500.0,1719.2210265502,5.9787494078,0.7366201859,0.5057680971,11.8236810261,43190379.0,8.3099797135,37332.6722884816,0.3450863884,0.8278811083,0.1572151551,0.0758013673,48.6301868531,1.1995531313,1.0277058974,42.9941295293,0.094037497,0.0565098065,0.1211505062,1.0985175686,0.1820503231,0.5470939043,2.0740411521,0.0726540401,2.0582797638,0.6208985091,TMS,,
1714,Q2 2018,7.8981261403,33308538159,-0.520499810162438,629973723561.0,0.06275197625160667,1040456210400.0,771.1933068375,6.402608757,0.7550546943,0.4364337762,-70.0055689958,47509416.0,7.4216474129,29004.5213502309,0.6277900624,0.9409293188,0.1246113402,0.0590640188,36.7786560102,0.5359894884,1.2962973651,29.4165193583,0.1026772926,0.0655325691,0.0530602586,1.4199629864,0.2223927031,0.6134149048,2.1097673795,0.0642501739,2.6810861306,0.7976544782,TMS,,
1715,Q3 2018,8.0381499437,72988609722,0.8636669390073668,623913596013.0,-0.008179952409794205,1258985532000.0,1689.923945565,6.4125992727,0.8834045238,0.5295493591,6.3469836025,47508888.0,9.6877137381,29997.5824069593,0.5522980507,0.9293487865,0.1460780763,0.0682506552,40.8937884701,1.0950837064,1.3712942673,33.9507222328,0.1165251531,0.0814711436,0.1174774196,1.6313766865,0.2020178101,0.608565539,2.1403175666,0.0660343287,3.0643114611,0.7973128091,TMS,,
1716,Q4 2018,3.7957559424,54345544615,0.7545522477942093,558261118101.0,-0.1323775595175577,1342126086000.0,1143.9026864826,6.1766796002,0.9435317817,0.5775784038,25.1827620592,47508888.0,10.2180224702,29940.6978632924,0.4661530711,0.9714290761,0.1591864573,0.0733278393,47.7426434227,0.6153403204,1.1321057315,44.5622278007,0.1232451147,0.0824666245,0.0980016315,1.2301693408,0.1749548173,0.6108503312,2.1708870574,0.0662504152,3.6512067884,0.6918194104,TMS,,
1717,Q1 2019,0.8781428927,54122972001,-0.08357503469005166,540682800317.0,0.10485943174164233,1490606507500.0,1139.2178238522,6.1976512933,1.0067756825,0.6369962204,41.6491616803,54203873.0,8.9889413709,27314.922755575,0.4201076907,0.9556971631,0.1504276381,0.0689914599,48.4293330797,1.4326467483,1.1771754824,48.9838369353,0.1304798918,0.0906959781,0.100887222,1.3473965026,0.1702865653,0.6512587216,2.1803805616,0.0719163018,3.5515076454,0.5927216972,TMS,,
1718,Q2 2019,53250800178.0,53250800178,0.5987132165273841,648936664619.0,0.030101161919595252,1517131665700.0,1120.8597468752,5.8844180577,1.0029606169,0.6430629843,11.6656194175,54869138.0,9.4264984794,27568.3805862778,0.3877815099,0.8498669049,0.1606084553,0.0744527356,39.7615596693,1.0092047623,1.0092047623,30.7006495029,0.1009934197,0.0599508255,0.0823142323,1.1373566573,0.2063358138,0.5749868073,2.1571867567,0.0696909646,1.7947017325,0.6508614124,TMS,,
1719,Q3 2019,13.5327116811,53379000379,-0.26866670591054337,587321883799.0,-0.05864868540745435,1536335864000.0,1084.1789019129,6.4090034231,0.9340026829,0.6611025304,8.3928620949,54869138.0,8.3802674653,29978.5006097599,0.6549496422,0.6731736222,0.1418570936,0.0683639877,43.3912552582,1.1335013585,1.3874231845,30.9920449356,0.114375973,0.0774416906,0.0910948873,1.4669174244,0.1864760159,0.4281679256,2.0750266088,0.067440139,3.8538710675,0.5860769493,TMS,,
1720,Q4 2019,10.198395385,60506733476,0.11337063423777781,545783226315.0,-0.022351353840377102,1703667357000.0,1228.9500251517,6.9034437211,0.9896623762,0.7280347049,15.6563461728,63098791.0,8.9301568099,27282.0313762113,0.5987902746,0.7002215305,0.1402511854,0.0703761743,44.5965660746,0.5014132402,1.2244180111,34.8995839298,0.1282902997,0.0688302168,0.1110400827,1.2947120565,0.1728427866,0.393537988,1.9928787938,0.0643324524,-3.2693966418,0.5450235347,TMS,,
1721,Q1 2020,14.0577905755,56126013256,0.03700907730940923,529283294665.0,-0.021083536678652474,1820732910700.0,945.7564790105,7.1950955586,1.0237590061,0.7899164714,3.4614185771,70434542.0,8.713526491,25250.0831208074,0.595542401,0.6668535929,0.1351410604,0.0696870573,47.4905170928,1.0580169113,1.3925215006,34.4907434286,0.137756529,0.0882356119,0.1064671103,1.5378533838,0.1614486654,0.4381008445,1.9392562372,0.0619820403,3.4270442021,0.5425663063,TMS,,
1722,Q2 2020,13.1054042452,83289955485,0.5641071158853751,802547501152.0,0.23671160054300078,1964544781450.0,1354.0602085241,7.7453323787,0.9916450471,0.7985430815,5.2654807146,63474791.0,8.8234936922,31210.7644682123,0.393437058,0.690044337,0.1433138253,0.0758209606,41.581057801,0.6717577082,1.0842260449,29.147411264,0.097284768,0.0686107289,0.1038381407,1.3638762103,0.2272953696,0.4061359709,1.8901610336,0.0655883702,2.907389861,0.8262139939,TMS,,
1723,Q3 2020,11.8454792838,81759391894,0.531677088620888,961448666985.0,0.6370046707029189,3151391929200.0,1289.793361948,11.1311105211,1.5211420876,1.1113931689,8.495718553,81431316.0,11.5653940471,25441.4103161246,0.6399003803,0.6574588634,0.1502969819,0.0800264535,39.780885619,0.2779719573,1.3594380904,28.2133782925,0.0881870071,0.0600367735,0.0850470511,1.5638752805,0.2546947638,0.3839110643,1.8780912473,0.0667684208,6.635098267,0.9549621006,TMS,,
1724,Q4 2020,5.5214881761,93773519863,0.549803046303851,1172008407092.0,1.1473881031579611,4071565800000.0,1157.9490320846,11.3021832561,1.9290286887,1.1910942197,12.6025933803,81431316.0,16.150743233,25919.7804013262,0.5648876133,0.6351418886,0.1571837935,0.0848847113,29.7914488278,0.4448683701,1.2121589286,24.7148290218,0.064310203,0.0341680532,0.0800313083,1.4194582672,0.3010809009,0.3532653043,1.8517326741,0.0640612541,1.9668899206,1.1611490892,TMS,,
1725,Q1 2021,-3.0835567233,99329837825,0.769764714481683,1086633093903.0,1.0530273765597764,4340289142800.0,1275.7965181962,11.8735481204,2.1318129543,1.0797288952,7.3521134004,81431316.0,15.2957588459,25002.1935053831,0.5142160852,0.8514069586,0.1731821795,0.0911617972,33.9527698219,0.7190189984,1.0418917655,37.7553455436,0.1037807716,0.0699628513,0.0915795952,1.198020573,0.2656432587,0.3795439741,1.8997231837,0.0720001864,5.7471999587,1.0532891587,TMS,,
1726,Q2 2021,2.6596383624,116102726492,0.3939583208555007,1419967055203.0,0.7693246233584156,7603992838400.0,949.6263194186,17.9040078899,3.29883923,1.639820341,20.3524842742,93645232.0,24.2840999344,24614.7187957631,0.5012997574,0.8095867582,0.1668319267,0.0864298518,30.7548751796,2.2775961208,1.1194902521,30.372832938,0.0788733871,0.0510730181,0.0539572906,1.31035119,0.3325935755,0.398637802,1.9302581595,0.0762003678,6.7465962405,1.3072960985,TMS,,
1727,Q3 2021,5.82121053,137696902022,0.6841722869040203,1557419804932.0,0.6198678706538765,8055940596900.0,1597.3185271288,14.9209467156,3.5464947118,1.5396281924,13.8467780197,105859929.0,23.665027752,21457.8072669688,0.6634963985,0.7869620566,0.2030707287,0.1037161374,28.6422388677,3.1834277159,1.5272677887,26.0044560536,0.0833642457,0.0617689825,0.0884573372,1.7769726916,0.3432683416,0.4013445339,1.9579472758,0.0844813199,90.2136661391,1.4680794118,TMS,,
1728,Q4 2021,8.1256785929,278769356708,1.9727939946721926,2373504798824.0,1.0251602159690696,11644592190000.0,3357.6775256756,16.0050115716,3.7494965275,1.8248091944,632.0660149446,105859929.0,27.8886867927,29337.2721358806,0.8902332498,0.5991969745,0.2567918094,0.1331477854,20.5469882657,1.0940341814,1.8950676162,13.5153438542,0.0798203093,0.0423299979,0.1176988022,2.0525725793,0.4583603457,0.3640873891,1.9286224603,0.0915217047,2.2316622395,2.2316622395,TMS,,
